,popularity,budget,profit_earned,revenue,original_title,cast,director,runtime,vote_average,release_year,genre,country,production_company
190,1.0630549999999999,0,0,0,Pawn Sacrifice,Tobey Maguire|Lily Rabe|Peter Sarsgaard|Liev Schreiber|Sophie NÃ©lisse,Edward Zwick,114,6.6,2015,Biography,United States,Material Pictures
191,1.046518,0,11472454,11472454,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,Matt Brown,108,7.1,2015,Biography,Great Britain,Animus Films
192,1.041922,20000000,-20000000,0,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,Stephen S. Campanelli,96,5.8,2015,Thriller,"United States, Germany",Thaba Media
194,1.03839,2000000,-522998,1477002,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,Marielle Heller,102,6.8,2015,Drama,United States,Caviar Films
195,1.036825,0,0,0,Pay the Ghost,Nicolas Cage|Sarah Wayne Callies|Veronica Ferres|Lyriq Bent|Lauren Beatty,Uli Edel,94,5.3,2015,Thriller,United States,Voltage Films
196,1.02762,0,0,0,The Voices,Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith,Marjane Satrapi,101,6.0,2015,Thriller,United States,Studio Babelsberg
197,1.021441,0,3643591,3643591,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,Kazuaki Kiriya,115,6.3,2015,Action,United States,Czech Anglo Productions
198,1.0070540000000001,11000000,16391084,27391084,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,95,6.1,2015,Comedy,United States,Sony Pictures
199,0.973316,15000000,-15000000,0,Queen of the Desert,Nicole Kidman|James Franco|Robert Pattinson|Damian Lewis|Jenny Agutter,Werner Herzog,128,6.0,2015,Biography,"United States, Morocco",Benaroya Pictures
200,0.956096,18000000,23325328,41325328,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,100,5.5,2015,Drama,United States,Columbia TriStar
201,0.950793,12000000,48273173,60273173,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,100,5.6,2015,Thriller,United States,Screen Gems
202,0.9384319999999999,0,1936524,1936524,A Bigger Splash,Tilda Swinton|Matthias Schoenaerts|Ralph Fiennes|Dakota Johnson|Aurore ClÃ©ment,Luca Guadagnino,120,5.8,2015,Drama,"Italy, France",StudioCanal
203,0.9376200000000001,10000000,-2412515,7587485,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,97,5.9,2015,Comedy,United States,Scott Rudin Productions
204,0.9273389999999999,40000000,66511453,106511453,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,100,5.9,2015,Comedy,United States,Gary Sanchez Productions
205,0.91704,0,0,0,Kidnapping Mr. Heineken,Anthony Hopkins|Jim Sturgess|Sam Worthington|Ryan Kwanten|Mark van Eeuwen,Daniel Alfredson,95,5.8,2015,Action,"Belgium, Great Britain, Netherlands",Umedia
206,0.913085,60000000,-60000000,0,The Ridiculous 6,Adam Sandler|Taylor Lautner|Steve Buscemi|Terry Crews|Danny Trejo,Frank Coraci,119,4.8,2015,Comedy,United States,Happy Madison Productions
207,0.90686,0,0,0,Kill Me Three Times,Teresa Palmer|Simon Pegg|Luke Hemsworth|Sullivan Stapleton|Alice Braga,Kriv Stenders,90,5.1,2015,Thriller,"United States, Australia",Parabolic Pictures
208,0.898295999999999,14000000,2002420,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106,7.1,2015,Drama,Great Britain,Ruby Films
209,0.8944770000000001,0,0,0,45 Years,Charlotte Rampling|Tom Courtenay|Dolly Wells|Geraldine James|David Sibley,Andrew Haigh,95,6.0,2015,Drama,Great Britain,The Bureau
210,0.880937999999999,6000000,5122090,11122090,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96,6.2,2015,Drama,United States,Working Title Films
211,0.880268,0,6075,6075,Barely Lethal,Hailee Steinfeld|Sophie Turner|Jessica Alba|Samuel L. Jackson|Dove Cameron,Kyle Newman,96,5.5,2015,Action,United States,A24
212,0.874641,0,13192457,13192457,Macbeth,Michael Fassbender|Marion Cotillard|Paddy Considine|Sean Harris|Jack Reynor,Justin Kurzel,113,6.4,2015,Drama,Great Britain,Studio Canal
220,0.872149,0,16775,16775,Extraction,Bruce Willis|Gina Carano|Kellan Lutz|D. B. Sweeney|Dan Bilzerian,Steven C. Miller,83,4.2,2015,Thriller,Canada,Emmett/Furla Films
222,0.8611790000000001,0,0,0,Jenny's Wedding,Katherine Heigl|Tom Wilkinson|Alexis Bledel|Grace Gummer|Linda Emond,Mary Agnes Donoghue,94,5.2,2015,Comedy,United States,MM Productions
223,0.848748,0,0,0,Descendants,Booboo Stewart|Dove Cameron|Keegan Connor Tracy|Stephanie Bennett|Dan Payne,Kenny Ortega,112,6.7,2015,Fantasy,United States,Walt Disney Television
224,0.843174,0,0,0,Tumbledown,Joe Manganiello|Jason Sudeikis|Blythe Danner|Rebecca Hall|Dianna Agron,Sean Mewshaw,105,6.6,2015,Comedy,United States,Echo Films
225,0.842202,0,30229977,30229977,Far from the Madding Crowd,Carey Mulligan|Matthias Schoenaerts|Michael Sheen|Tom Sturridge|Juno Temple,Thomas Vinterberg,119,6.9,2015,Drama,Great Britain,Fox Searchlight Pictures
227,0.8369409999999989,0,3002884,3002884,The End of the Tour,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer|Joan Cusack,James Ponsoldt,106,7.3,2015,Drama,United States,A24
228,0.8324870000000001,10000000,75978266,85978266,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122,6.4,2015,Comedy,"United States, Great Britain, India",Participant Media
229,0.829111,20000000,-13579681,6420319,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106,7.1,2015,Comedy,"United States, Mexico",Metanoia Films
230,0.820691,0,1986615,1986615,Remember,Christopher Plummer|Martin Landau|Dean Norris|Henry Czerny|Bruno Ganz,Atom Egoyan,94,7.7,2015,Thriller,Canada,Serendipity Point Films
231,0.814206,37000000,-10749980,26250020,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105,5.2,2015,Comedy,United States,Columbia Pictures
232,0.795762,28000000,-20997739,7002261,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,David Gordon Green,108,5.7,2015,Comedy,United States,Participant Media
233,0.792471,0,0,0,Into the Forest,Ellen Page|Evan Rachel Wood|Max Minghella|Callum Keith Rennie|Michael Eklund,Patricia Rozema,101,5.1,2015,Drama,Canada,Rhombus Media
234,0.7879689999999989,0,231737,231737,The Invitation,Michiel Huisman|Logan Marshall-Green|Tammy Blanchard|Mike Doyle|John Carroll Lynch,Karyn Kusama,100,6.4,2015,Thriller,United States,Pandastorm Pictures
235,0.781809,0,0,0,The Benefactor,Dakota Fanning|Theo James|Richard Gere|Clarke Peters|Brian Anthony Wilson,Andrew Renzi,90,4.5,2015,Drama,United States,KSM
236,0.77107,0,134552,134552,Cop Car,Kevin Bacon|James Freedson-Jackson|Hays Wellford|Shea Whigham|Camryn Manheim,Jon Watts,86,5.5,2015,Thriller,United States,Park Pictures
237,0.768138,0,0,0,Mojave,Oscar Isaac|Garrett Hedlund|Mark Wahlberg|Walton Goggins|Louise Bourgoin,William Monahan,93,4.3,2015,Action,United States,Atlas Independent
239,0.758133,0,3214116,3214116,Sleeping with Other People,Jason Sudeikis|Alison Brie|Adam Scott|Natasha Lyonne|Amanda Peet,Leslye Headland,100,6.2,2015,Comedy,United States,Sidney Kimmel Entertainment
240,0.747541,11000000,-11000000,0,Forsaken,Demi Moore|Kiefer Sutherland|Donald Sutherland|Brian Cox|Siobhan Williams,Jon Cassar,90,5.6,2015,Western,"Canada, France",Minds Eye Entertainment
241,0.738404,0,8413144,8413144,Amy,Amy Winehouse|Mark Ronson|Tony Bennett|Pete Doherty|Blake Fielder,Asif Kapadia,128,7.5,2015,Drama,United States,On The Corner Films
243,0.7299,0,0,0,Madame Bovary,Mia Wasikowska|Ezra Miller|Laura Carmichael|Henry Lloyd-Hughes|Paul Giamatti,Sophie Barthes,118,5.3,2015,Drama,France,A Company Filmproduktionsgesellschaft
247,0.7141310000000001,0,0,0,Barbie in Princess Power,Britt Irvin|Michael Kopsa|Kelly Sheridan,Zeke Norton,74,5.5,2015,Animation,United States,Mattel Playground Productions
248,0.7073550000000001,0,0,0,Howl,Ed Speleers|Shauna Macdonald|Elliot Cowan|Holly Weston|Amit Shah,Paul Hyett,89,4.9,2015,Horror,Great Britain,Starchild Pictures
250,0.706023,7000000,-6426665,573335,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103,7.1,2015,Drama,United States,Double Feature Films
251,0.7013699999999989,0,0,0,Man Up,Simon Pegg|Lake Bell|Rory Kinnear|Ken Stott|Harriet Walter,Ben Palmer,88,6.5,2015,Comedy,"Great Britain, France",Big Talk Productions
253,0.699932,3000000,-2304731,695269,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar NoÃ©,Gaspar NoÃ©,134,4.7,2015,Drama,France,Wild Bunch
256,0.69957,9600000,-7058446,2541554,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,James Vanderbilt,121,6.4,2015,Biography,United States,Echo Lake Entertainment
257,0.696184,0,0,0,Return to Sender,Rosamund Pike|Rumer Willis|Nick Nolte|Scout Taylor-Compton|Shiloh Fernandez,Fouad Mikati,95,5.0,2015,Drama,"Denmark, United States, Great Britain",Voltage Pictures
259,0.690479,10000000,835752,10835752,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,107,6.6,2015,Comedy,United States,Big Indie Pictures
260,0.6895789999999989,15000000,-11979336,3020664,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,100,5.1,2015,Comedy,United States,Shangri-La Entertainment
261,0.689571,2240000,-2240000,0,Fathers and Daughters,Amanda Seyfried|Kylie Rogers|Russell Crowe|Aaron Paul|QuvenzhanÃ© Wallis,Gabriele Muccino,116,7.0,2015,Drama,"United States, Italy",Andrea Leone Films
262,0.6737920000000001,1000000,13444999,14444999,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,95,6.6,2015,Drama,United States,Red Crown Productions
263,0.669351,13000000,-11215237,1784763,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,91,4.5,2015,Horror,United States,Lakeshore Entertainment
264,0.661471,8000000,-6588073,1411927,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,112,6.8,2015,Drama,United States,Imagenation Abu Dhabi FZ
265,0.6611630000000001,14000000,-1685349,12314651,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,93,5.0,2015,Comedy,United States,Paramount Pictures
266,0.654335,0,0,0,Knight of Cups,Christian Bale|Cate Blanchett|Natalie Portman|Brian Dennehy|Antonio Banderas,Terrence Malick,118,5.7,2015,Drama,United States,Waypoint Entertainment
267,0.654046,4000000,-3856899,143101,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,David Gordon Green,97,5.0,2015,Drama,United States,Worldview Entertainment
268,0.649628,0,0,0,Mississippi Grind,Ryan Reynolds|Ben Mendelsohn|Sienna Miller|Analeigh Tipton|Alfre Woodard,Ryan Fleck|Anna Boden,108,5.7,2015,Drama,United States,Electric City Entertainment
269,0.644786,0,0,0,400 Days,Caity Lotz|Brandon Routh|Tom Cavanagh|Dane Cook|Ben Feldman,Matt Osterman,91,4.2,2015,Fantasy,United States,New Artists Alliance
270,0.638556999999999,0,0,0,Air,Norman Reedus|Djimon Hounsou|Sandrine Holt|Peter Benson|Michael Hogan,Christian Cantamessa,94,4.7,2015,Fantasy,United States,Automatik Entertainment
271,0.633608,0,0,0,Riot,Matthew Reese|Dolph Lundgren|Danielle Chuchran|Chuck Liddell,John Lyde,88,5.0,2015,Action,United States,Mainstay Productions
274,0.629560999999999,0,0,0,Septembers of Shiraz,Adrien Brody|Salma Hayek|Gabriella Wright|Shohreh Aghdashloo|Bashar Rahal,Wayne Blair,110,5.9,2015,Thriller,United States,Eclectic pictures
275,0.607124,0,8034,8034,Every Thing Will Be Fine,James Franco|Rachel McAdams|Charlotte Gainsbourg|Marie-JosÃ©e Croze|Peter Stormare,Wim Wenders,118,5.1,2015,Drama,"Germany, Canada, Norway",Neue Road Movies
276,0.606113,0,0,0,Extinction,Matthew Fox|Jeffrey Donovan|Quinn McColgan|Valeria Vereau|Clara Lago,Miguel Ãngel Vivas,110,5.3,2015,Drama,"Spain, Hungary",Vaca Films
278,0.604928,0,0,0,The Childhood of a Leader,BÃ©rÃ©nice Bejo|Liam Cunningham|Robert Pattinson|Stacy Martin|Yolande Moreau,Brady Corbet,116,3.6,2015,Drama,France,Hepp Film
279,0.602165,8000000,27991087,35991087,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,104,5.4,2015,Adventure,United States,Wildwood Enterprises
280,0.599751,0,0,0,Clown,Peter Stormare|Laura Allen|Elizabeth Whitmere|Christian Distefano|John MacDonald,Jon Watts,100,5.2,2015,Horror,United States,Zed Filmworks
281,0.599655,3300000,60810728,64110728,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,83,4.9,2015,Horror,United States,Lionsgate
282,0.586735,8000000,-8000000,0,Careful What You Wish For,Dermot Mulroney|Kandyse McClure|Isabel Lucas|Graham Rogers|Nick Jonas,Elizabeth Allen Rosenbaum,91,5.4,2015,Thriller,United States,Hyde Park Entertainment
284,0.577814,35000000,-20568747,14431253,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,90,4.9,2015,Comedy,United States,Studio Babelsberg
285,0.570743999999999,2000000,-1954569,45431,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95,5.7,2015,Fantasy,United States,Bold Films
286,0.569443,0,0,0,Cobain: Montage of Heck,Kurt Cobain|Dave Grohl|Courtney Love|Krist Novoselic,Brett Morgen,132,7.5,2015,Documentary,United States,HBO Documentary Films
287,0.560743999999999,7000000,-7000000,0,Criminal Activities,Dan Stevens|John Travolta|Michael Pitt|Jackie Earle Haley|Travis Aaron Wade,Jackie Earle Haley,94,5.9,2015,Thriller,United States,NeeNee Productions
288,0.560423,12000000,-12000000,0,Life,Robert Pattinson|Dane DeHaan|Joel Edgerton|Ben Kingsley|Kelly McCreary,Anton Corbijn,112,5.9,2015,Comedy,United States,See-Saw Films
297,0.553238,0,45710059,45710059,"McFarland, USA",Kevin Costner|Ramiro Rodriguez|Carlos Pratts|Johnny Ortiz|Rafael Martinez,Niki Caro,128,7.4,2015,Drama,United States,Walt Disney Pictures
298,0.5485869999999989,0,0,0,Backtrack,Adrien Brody|Sam Neill|Bruce Spence|Robin McLeavy|Jenni Baird,Michael Petroni,90,5.4,2015,Thriller,Australia,Head Gear Films
299,0.546458,3000000,-3000000,0,Home Sweet Hell,Katherine Heigl|Patrick Wilson|Jordana Brewster|Kevin McKidd|Bryce Johnson,Anthony Burns,98,4.9,2015,Comedy,United States,Darko Entertainment
300,0.532239,0,0,0,Hot Girls Wanted,Rachel Bernard|Belle Knox|Tressa Silguero|Kendall Plemons,Jill Bauer|Ronna Gradus,84,5.9,2015,Documentary,United States,Two to Tangle Productions
301,0.532205,100000,42564410,42664410,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,87,5.0,2015,Horror,United States,New Line Cinema
302,0.52985,0,0,0,Dirty Weekend,Matthew Broderick|Alice Eve|Phil Burke|Gia Crovatin|Monique Candelaria,Neil LaBute,93,4.8,2015,Thriller,Great Britain,Horsethief Pictures
303,0.526642,0,0,0,Experimenter,Peter Sarsgaard|Winona Ryder|Edoardo Ballerini|Jim Gaffigan|Anthony Edwards,Michael Almereyda,97,6.9,2015,Biography,United States,FJ Productions
304,0.524315,10000000,-6665073,3334927,By the Sea,Angelina Jolie|Brad Pitt|MÃ©lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,122,5.4,2015,Drama,United States,Plan B Entertainment
305,0.52025,0,0,0,Woodlawn,C. Thomas Howell|Sean Astin|Jon Voight|Virginia Williams|Brando Eaton,Andrew Erwin|Jon Erwin,123,6.8,2015,Drama,United States,Sony Pictures
306,0.516954,0,0,0,The Hollow,Stephanie Hunt|Sarah Dugdale|Alisha Newton|Hilary Jardine|Richard Harmon,Sheldon Wilson,90,5.1,2015,Thriller,Great Britain,Sonar Entertainment
307,0.515401,0,0,0,Visions,Isla Fisher|Anson Mount|Gillian Jacobs|Jim Parsons|Eva Longoria,Kevin Greutert,80,5.5,2015,Thriller,Italy,Blumhouse Productions
309,0.50732,0,0,0,Wild Horses,Robert Duvall|James Franco|Josh Hartnett|Adriana Barraza|Jim Parrack,Robert Duvall,100,4.1,2015,Drama,United States,Patriot Pictures
310,0.5048279999999989,0,0,0,Pressure,Danny Huston|Joe Cole|Alan McKenna|Matthew Goode|Ian Pirie,Ron Scalpello,91,5.0,2015,Action,United States,Isle of Man Film
312,0.5024890000000001,0,0,0,Hidden,Alexander SkarsgÃ¥rd|Andrea Riseborough|Emily Alyn Lind|Heather Doerksen|William Ainscough,Ross Duffer|Matt Duffer,83,6.5,2015,Horror,United States,Primal Pictures
313,0.48635100000000003,21000000,-21000000,0,Robot Overlords,Gillian Anderson|Ben Kingsley|Callan McAuliffe|Geraldine James|Steven Mackintosh,Jon Wright,90,4.9,2015,Fantasy,Great Britain,British Film Institute (BFI)
314,0.482422,0,0,0,The Man with the Iron Fists 2,RZA|Dustin Nguyen|Eugenia Yuan|Pim Bubear|Cary-Hiroyuki Tagawa,Roel ReinÃ©,90,4.7,2015,Action,United States,Living Films
316,0.475473,0,0,0,Spare Parts,Carlos PenaVega|George Lopez|Jamie Lee Curtis|Marisa Tomei|David Del Rio,Sean McNamara,83,6.6,2015,Horror,Canada,Brookwell-McNamara Entertainment
317,0.47462600000000005,0,0,0,Last Shift,Juliana Harkavy|Joshua Mikel|J. Larose|Natalie Victoria|Sarah Sculco,Anthony DiBlasi,88,5.6,2015,Horror,United States,Skyra Entertainment
318,0.473344,0,0,0,Frankenstein,Carrie-Anne Moss|Danny Huston|Xavier Samuel|Tony Todd,Bernard Rose,89,4.5,2015,Horror,United States,Eclectic pictures
333,0.471393,0,0,0,Cartel Land,Robert Hetrick|JosÃ© Manuel Mireles Valverde,Matthew Heineman,100,7.5,2015,Documentary,"United States, Mexico",The Documentary Group
334,0.470991,0,0,0,Moonwalkers,Rupert Grint|Ron Perlman|Robert Sheehan|Stephen Campbell Moore|Eric Lampaert,Antoine Bardou-Jacquet,107,6.0,2015,Comedy,"United States, France",Nexus Factory
335,0.470124,0,0,0,Chi-Raq,Teyonah Parris|Nick Cannon|Angela Bassett|Jennifer Hudson|Samuel L. Jackson,Spike Lee,127,5.9,2015,Drama,United States,40 Acres & A Mule Filmworks
336,0.467556,5300000,-5300000,0,Bad Asses on the Bayou,Danny Trejo|Danny Glover|John Amos|Loni Love|Jimmy Bennett,Craig Moss,85,5.8,2015,Action,United States,Sense and Sensibility Ventures
337,0.465707,0,13603453,13603453,Strange Magic,Alan Cumming|Evan Rachel Wood|Elijah Kelley|Meredith Anne Bull|Sam Palladio,Gary Rydstrom,99,6.1,2015,Animation,United States,Lucasfilm
338,0.46208999999999995,9000000,12571189,21571189,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,121,6.7,2015,Drama,United States,Treehouse Pictures
339,0.454151,0,0,0,Deathgasm,Milo Cawthorne|Kimberley Crossman|Sam Berkley|Delaney Tabron|Colin Moy,Jason Lei Howden,86,6.5,2015,Horror,New Zealand,The New Zealand Film Commission
340,0.45087200000000005,13000000,-11353212,1646788,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,Marc Abraham,123,5.6,2015,Biography,United States,Bron Studios
341,0.45016000000000006,0,316472,316472,Good Kill,Ethan Hawke|January Jones|ZoÃ« Kravitz|Jake Abel|Bruce Greenwood,Andrew Niccol,104,5.7,2015,Drama,United States,Voltage Pictures
342,0.44426499999999997,0,0,0,Southbound,Kate Beahan|Matt Bettinelli-Olpin|Susan Burke|Zoe Cooper|Gerald Downey,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,6.0,2015,Horror,United States,Willowbrook Regent Films
343,0.443525,0,0,0,The Boy,David Morse|Rainn Wilson|Jared Breeze|Mike Vogel|Zuleikha Robinson,Craig Macneill,110,6.1,2015,Horror,United States,Chiller Films
344,0.44242700000000007,0,3286448,3286448,The Program,Ben Foster|Chris O'Dowd|Dustin Hoffman|Jesse Plemons|Lee Pace,Stephen Frears,103,5.9,2015,Drama,United States,StudioCanal
